iteration internal-T external-T loop-time(ms) calcT-time(ms) wall-time(ms)
0 300 280 36.526668548583984 5.6206769943237305 42
1 299.36000000000001 280.00000681273912 36.481613159179688 5.6185932159423828 84
2 298.81909660060057 280.00001257060438 36.463333129882812 5.5967187881469727 126
3 298.34889323033872 280.00001757587455 36.453125 5.5356769561767578 169
4 297.93137767412708 280.00002202028799 36.446769714355469 5.6020312309265137 211
5 297.55453789440719 280.00002603171151 36.401092529296875 5.5858330726623535 253
6 297.21004434241803 280.00002969881268 36.396144866943359 5.6032810211181641 295
7 296.89192282288985 280.00003308518598 36.380519866943359 5.6217188835144043 337
8 296.5957592259528 280.00003623781936 36.378177642822266 5.6115632057189941 379
9 296.31820528399112 280.00003919235456 36.366355895996094 5.5872907638549805 422
10 296.056661665565 280.00004197646155 36.348697662353516 5.5417709350585938 464
11 295.8090689057546 280.00004461206288 36.343696594238281 5.6371870040893555 506
12 295.57376581985045 280.00004711684193 36.341873168945312 5.6216669082641602 548
13 295.34939126229284 280.00004950528768 36.348335266113281 5.6248440742492676 590
14 295.1348144169998 280.00005178943775 36.327915191650391 5.6308341026306152 632
15 294.92908430198582 280.00005397941533 36.316978454589844 5.6079168319702148 674
16 294.73139249416511 280.00005608382577 36.327915191650391 5.5551562309265137 716
17 294.54104513355043 280.00005811005536 36.319530487060547 5.6265101432800293 758
18 294.3574415628471 280.00006006449792 36.338489532470703 5.5386981964111328 801
19 294.18005779402415 280.0000619527313 36.324741363525391 5.5446867942810059 843
20 294.0084335424948 280.00006377965508 36.321769714355469 5.7214579582214355 885
21 293.84216193696074 280.00006554960055 36.335365295410156 5.6248440742492676 927
22 293.68088126320163 280.000067266418 36.316928863525391 5.603489875793457 969
23 293.52426827330021 280.00006893354833 36.339115142822266 6.0152077674865723 1012
24 293.37203271357686 280.00007055408139 36.367710113525391 5.8106250762939453 1054
25 293.22391281137016 280.00007213080363 36.323543548583984 5.6309380531311035 1096
26 293.07967152360385 280.00007366623845 36.314842224121094 5.6104168891906738 1139
27 292.9390933960704 280.0000751626792 36.311092376708984 5.5531249046325684 1181
28 292.80198191643905 280.00007662221793 36.303802490234375 5.5379161834716797 1223
29 292.66815726952677 280.00007804676858 36.294998168945312 5.5316672325134277 1265
30 292.53745442269945 280.00007943808788 36.291511535644531 5.6113548278808594 1307
31 292.40972148404444 280.00008079779298 36.2886962890625 6.2622909545898438 1349
32 292.28481828735232 280.00008212737544 36.309894561767578 5.5520310401916504 1392
33 292.16261516681232 280.00008342821616 36.296512603759766 5.5370321273803711 1434
34 292.04299189127744 280.00008470159452 36.302448272705078 5.5351037979125977 1476
35 291.92583673345035 280.00008594870002 36.283126831054688 5.5417709350585938 1518
36 291.81104565371123 280.0000871706402 36.283748626708984 5.5935940742492676 1560
37 291.6985215818118 280.0000883684483 36.289947509765625 5.6162500381469727 1602
38 291.58817378248114 280.00008954309004 36.286300659179688 5.594271183013916 1644
39 291.47991729328021 280.00009069547008 36.292240142822266 5.5977091789245605 1686
40 291.37367242490757 280.00009182643657 36.292186737060547 5.5755209922790527 1728
41 291.2693643156893 280.00009293678647 36.294376373291016 5.5415630340576172 1770
42 291.16692253324914 280.00009402726954 36.287551879882812 5.5369791984558105 1812
43 291.06628071739794 280.00009509859211 36.289375305175781 5.5456771850585938 1854
44 290.96737625915284 280.00009615142062 36.283229827880859 5.5555729866027832 1896
45 290.87015001151974 280.00009718638489 36.288959503173828 5.5707287788391113 1938
46 290.77454602828379 280.00009820408007 36.310573577880859 5.5940618515014648 1980
47 290.68051132756756 280.00009920507063 36.299793243408203 5.5531778335571289 2022
48 290.58799567734599 280.00010018989082 36.283332824707031 5.6092190742492676 2064
49 290.4969514004805 280.00010115904848 36.284114837646484 5.6190099716186523 2106
50 290.40733319714536 280.00010211302572 36.290210723876953 5.6094789505004883 2148
51 290.31909798278917 280.00010305228125 36.288074493408203 5.608281135559082 2190
52 290.232204740003 280.00010397725157 36.287708282470703 5.5961980819702148 2232
53 290.14661438286532 280.00010488835272 36.291824340820312 5.6115097999572754 2275
54 290.06228963250413 280.00010578598165 36.303749084472656 5.6037502288818359 2317
55 289.97919490276388 280.0001066705172 36.293178558349609 5.6005210876464844 2359
56 289.89729619499343 280.00010754232119 36.290000915527344 5.5967187881469727 2401
57 289.81656100108125 280.00010840173962 36.282863616943359 5.6086978912353516 2443
58 289.73695821396251 280.00010924910373 36.286144256591797 5.6142711639404297 2485
59 289.6584580449076 280.00011008473058 36.284740447998047 5.566770076751709 2527
60 289.58103194697293 280.000110908924 36.293281555175781 5.5878119468688965 2569
61 289.50465254406453 280.00011172197543 36.286823272705078 5.6105728149414062 2611
62 289.42929356511945 280.00011252416465 36.271926879882812 5.5549478530883789 2653
63 289.35492978296071 280.00011331576002 36.273334503173828 5.5471358299255371 2695
64 289.28153695742753 280.00011409701978 36.278697967529297 5.5516138076782227 2737
65 289.20909178242107 280.00011486819164 36.282188415527344 5.5495829582214355 2779
66 289.13757183654184 280.00011562951465 36.274425506591797 5.5221872329711914 2821
67 289.06695553702571 280.0001163812185 36.284217834472656 5.5386981964111328 2863
68 288.99722209671319 280.00011712352432 36.268699645996094 5.59588623046875 2905
69 288.92835148381164 280.00011785664543 36.278541564941406 5.6007819175720215 2947
70 288.86032438423268 280.00011858078744 36.274894714355469 5.5891151428222656 2989
71 288.79312216630609 280.00011929614863 36.271041870117188 5.6328129768371582 3031
72 288.72672684768963 280.00012000292054 36.274219512939453 5.6198959350585938 3073
73 288.66112106431075 280.00012070128781 36.272605895996094 5.6276559829711914 3115
74 288.5962880411895 280.00012139142916 36.279842376708984 5.5997400283813477 3157
75 288.53221156500524 280.00012207351716 36.2730712890625 5.5961461067199707 3199
76 288.46887595828298 280.00012274771865 36.268959045410156 5.5889577865600586 3241
77 288.40626605508197 280.00012341419523 36.26385498046875 5.5965099334716797 3283
78 288.34436717808302 280.00012407310282 36.281978607177734 5.6027078628540039 3325
79 288.28316511697739 280.00012472459304 36.274219512939453 5.5523958206176758 3367
80 288.22264610806735 280.00012536881212 36.264896392822266 5.5245828628540039 3409
81 288.1627968149968 280.00012600590202 36.271823883056641 5.5302610397338867 3451
82 288.10360431053738 280.00012663600074 36.269218444824219 5.5154690742492676 3493
83 288.04505605935907 280.00012725924125 36.270416259765625 5.5496349334716797 3535
84 287.98713990172263 280.00012787575326 36.278804779052734 5.6019787788391113 3577
85 287.92984403803234 280.00012848566229 36.261302947998047 5.6072921752929688 3619
86 287.87315701419686 280.00012908909025 36.266769409179688 5.6181769371032715 3661
87 287.81706770774525 280.00012968615556 36.268020629882812 5.6336970329284668 3703
88 287.76156531465165 280.00013027697327 36.282917022705078 5.6064062118530273 3745
89 287.70663933682636 280.00013086165501 36.267238616943359 5.5947918891906738 3788
90 287.65227957022978 280.00013144030959 36.269477844238281 5.616614818572998 3830
91 287.59847609357507 280.0001320130425 36.254791259765625 5.549738883972168 3872
92 287.54521925758183 280.00013257995636 36.244686126708984 5.535365104675293 3913
93 287.49249967474998 280.00013314115142 36.255363464355469 5.5444269180297852 3955
94 287.44030820962206 280.0001336967245 36.261615753173828 5.5910940170288086 3997
95 287.38863596950728 280.00013424677064 36.251720428466797 5.604374885559082 4039
96 287.33747429563925 280.00013479138175 36.255313873291016 5.596250057220459 4081
97 287.2868147547448 280.00013533064777 36.254219055175781 5.611666202545166 4123
98 287.2366491309985 280.0001358646561 36.255313873291016 5.5385417938232422 4165
99 287.18696941834378 280.0001363934918 36.266979217529297 5.5501561164855957 4207
100 287.13776781315914 280.00013691723836 36.265571594238281 5.632239818572998 4250
101 287.08903670725095 280.0001374359764 36.259010314941406 5.6292190551757812 4292
102 287.04076868115487 280.00013794978486 36.277706146240234 5.6194272041320801 4334
103 286.99295649773109 280.00013845874099 36.264270782470703 5.6206250190734863 4376
104 286.94559309603517 280.00013896291989 36.261459350585938 5.6170830726623535 4418
105 286.89867158545269 280.00013946239483 36.254062652587891 5.6116671562194824 4460
106 286.85218524008161 280.00013995723765 36.267135620117188 5.6024999618530273 4502
107 286.80612749335205 280.00014044751805 36.264167785644531 5.607968807220459 4544
108 286.76049193286917 280.00014093330418 36.262447357177734 5.6051039695739746 4586
109 286.71527229546939 280.00014141466289 36.258438110351562 5.6127080917358398 4628
110 286.67046246247827 280.00014189165933 36.252658843994141 5.5503649711608887 4670
111 286.62605645516089 280.00014236435709 36.255207061767578 5.5678648948669434 4712
112 286.58204843035469 280.0001428328182 36.254531860351562 5.542396068572998 4754
113 286.53843267627593 280.00014329710388 36.243904113769531 5.5704689025878906 4796
114 286.49520360849158 280.00014375727318 36.265312194824219 5.544896125793457 4838
115 286.45235576604841 280.00014421338437 36.249584197998047 5.5302081108093262 4880
116 286.40988380775275 280.0001446654943 36.249897003173828 5.6050000190734863 4922
117 286.36778250859135 280.00014511365862 36.241199493408203 5.609011173248291 4964
