iteration internal-T external-T loop-time(ms) calcT-time(ms) wall-time(ms)
59 291.50762505997642 280.00009342996941 72.252288818359375 11.283228874206543 5014
60 291.43957608746734 280.00009417861907 72.235153198242188 11.268385887145996 5098
61 291.37235153966975 280.00009491819867 72.226669311523438 11.363385200500488 5182
62 291.30593106956314 280.00009564893202 72.227867126464844 11.297968864440918 5265
63 291.24029513591722 280.00009637103437 72.225730895996094 11.155468940734863 5349
64 291.17542495945696 280.00009708471197 72.231040954589844 11.19041633605957 5433
65 291.11130248204137 280.00009779016392 72.257865905761719 11.162031173706055 5516
66 291.0479103286097 280.000098487581 72.245834350585938 11.161093711853027 5600
67 290.98523177166675 280.00009917714709 72.237136840820312 11.14281177520752 5683
68 290.92325069810579 280.00009985904001 72.213485717773438 11.275729179382324 5767
69 290.86195157818094 280.00010053343016 72.234634399414062 11.302395820617676 5851
70 290.80131943646535 280.00010120048279 72.23297119140625 11.339688301086426 5934
71 290.74133982463769 280.00010186035604 72.221199035644531 11.304531097412109 6018
72 290.68199879596193 280.0001025132043 72.220413208007812 11.313958168029785 6102
73 290.62328288133091 280.00010315917518 72.225418090820312 11.197708129882812 6185
74 290.56517906675987 280.00010379841166 72.228492736816406 11.180782318115234 6269
75 290.50767477222416 280.00010443105282 72.221977233886719 11.164896011352539 6353
76 290.45075783174258 280.00010505723179 72.223594665527344 11.20546817779541 6436
77 290.39441647461985 280.00010567707869 72.221511840820312 11.270364761352539 6520
78 290.33863930776693 280.00010629071835 72.200309753417969 11.202967643737793 6604
79 290.28341529902207 280.00010689827252 72.224372863769531 11.19630241394043 6687
80 290.22873376140763 280.00010749985864 72.229270935058594 11.326250076293945 6771
81 290.17458433825715 280.00010809559041 72.254951477050781 11.301875114440918 6855
82 290.12095698915431 280.00010868557882 72.257080078125 11.276145935058594 6938
83 290.06784197663285 280.00010926993048 72.228073120117188 11.29468822479248 7022
84 290.01522985358417 280.00010984874967 72.221878051757812 11.232030868530273 7106
85 289.96311145133086 280.00011042213697 72.230049133300781 11.292136192321777 7189
86 289.91147786832016 280.00011099019071 72.205207824707031 11.31932258605957 7273
87 289.86032045940163 280.00011155300552 72.205780029296875 11.328177452087402 7357
88 289.80963082564995 280.00011211067431 72.213752746582031 11.21640682220459 7440
89 289.75940080470087 280.0001126632863 72.217292785644531 11.311875343322754 7524
90 289.70962246156876 280.0001132109291 72.217391967773438 11.314374923706055 7608
91 289.660288079917 280.00011375368791 72.220001220703125 11.288021087646484 7691
92 289.61139015375335 280.00011429164471 72.21270751953125 11.31031322479248 7775
93 289.56292137952602 280.00011482488026 72.204010009765625 11.294634819030762 7859
94 289.5148746485973 280.00011535347289 72.231040954589844 11.319635391235352 7943
95 289.46724304007245 280.00011587749799 72.253646850585938 11.317395210266113 8026
96 289.42001981396356 280.00011639703041 72.223388671875 11.323749542236328 8110
97 289.37319840466938 280.00011691214235 72.223228454589844 11.198333740234375 8194
98 289.32677241475506 280.00011742290383 72.225830078125 11.33104133605957 8277
99 289.28073560901203 280.00011792938386 72.201614379882812 11.295261383056641 8361
100 289.23508190878556 280.00011843164896 72.2347412109375 11.347395896911621 8445
101 289.18980538655461 280.00011892976426 72.237655639648438 11.321249961853027 8529
102 289.14490026074913 280.00011942379416 72.224273681640625 11.317030906677246 8613
103 289.10036089079449 280.00011991379972 72.207603454589844 11.257082939147949 8696
104 289.05618177236903 280.00012039984233 72.205726623535156 11.319791793823242 8780
105 289.01235753286454 280.00012088198025 72.209426879882812 11.245260238647461 8864
106 288.96888292703949 280.00012136027175 72.189582824707031 11.279843330383301 8947
107 288.92575283285385 280.00012183477293 72.195732116699219 11.321719169616699 9031
108 288.88296224747808 280.00012230553926 72.194892883300781 11.321719169616699 9115
109 288.84050628346574 280.00012277262414 72.194320678710938 11.32322883605957 9198
110 288.79838016508279 280.00012323608013 72.207138061523438 11.347865104675293 9282
111 288.7565792247857 280.00012369595851 72.208175659179688 11.293437004089355 9366
112 288.71509889983992 280.00012415230981 72.192550659179688 11.306614875793457 9449
113 288.67393472907395 280.00012460518286 72.255050659179688 11.224894523620605 9533
114 288.63308234976051 280.00012505462558 72.204322814941406 11.279218673706055 9617
115 288.59253749461971 280.0001255006851 72.209579467773438 11.274062156677246 9701
116 288.55229598893868 280.00012594340734 72.201461791992188 11.339947700500488 9784
117 288.51235374780157 280.00012638283704 72.218643188476562 11.348905563354492 9868
118 288.47270677342493 280.00012681901831 72.195259094238281 11.345000267028809 9952
119 288.43335115259407 280.00012725199434 72.202346801757812 11.311094284057617 10036
120 288.39428305419506 280.00012768180721 72.195419311523438 11.326823234558105 10119
121 288.3554987268389 280.00012810849807 72.204841613769531 11.145780563354492 10203
122 288.31699449657287 280.00012853210717 72.195732116699219 11.192187309265137 10286
123 288.27876676467577 280.00012895267463 72.2027587890625 11.266926765441895 10370
124 288.24081200553263 280.00012937023882 72.201614379882812 11.279532432556152 10454
125 288.20312676458678 280.00012978483801 72.194427490234375 11.250885009765625 10537
126 288.16570765636413 280.0001301965093 72.213226318359375 11.184062957763672 10621
127 288.12855136256815 280.00013060528886 72.173072814941406 11.166042327880859 10705
128 288.09165463024078 280.00013101121306 72.172393798828125 11.176041603088379 10788
129 288.05501426998899 280.00013141431685 72.171142578125 11.270780563354492 10872
130 288.01862715427126 280.00013181463436 72.16796875 11.309374809265137 10955
131 287.9824902157435 280.00013221219973 72.186614990234375 11.226563453674316 11039
132 287.94660044566177 280.00013260704554 72.173225402832031 11.182761192321777 11123
133 287.91095489233834 280.00013299920482 72.169425964355469 11.152500152587891 11206
134 287.87555065965 280.00013338870917 72.174690246582031 11.322813034057617 11290
135 287.8403849055959 280.00013377558969 72.159530639648438 11.264374732971191 11373
136 287.80545484090345 280.00013415987752 72.163803100585938 11.288176536560059 11457
137 287.77075772767961 280.00013454160211 72.17364501953125 11.226926803588867 11541
138 287.73629087810627 280.00013492079358 72.16937255859375 11.155729293823242 11624
139 287.70205165317844 280.00013529748094 72.149482727050781 11.178177833557129 11708
140 287.66803746148213 280.00013567169259 72.159950256347656 11.299478530883789 11791
141 287.63424575801184 280.00013604345628 72.155830383300781 11.304219245910645 11875
142 287.60067404302561 280.00013641280003 72.169685363769531 11.292032241821289 11959
143 287.56731986093575 280.00013677975051 72.158332824707031 11.276510238647461 12042
144 287.53418079923421 280.00013714433413 72.173126220703125 11.30859375 12126
145 287.50125448745234 280.00013750657735 72.184951782226562 11.222916603088379 12209
146 287.46853859615101 280.0001378665055 72.209793090820312 11.190572738647461 12293
147 287.43603083594337 280.0001382241436 72.205726623535156 11.192239761352539 12377
148 287.40372895654644 280.000138579517 72.185676574707031 11.206146240234375 12460
149 287.37163074586152 280.00013893264969 72.208694458007812 11.292448043823242 12544
150 287.33973402908208 280.00013928356572 72.182655334472656 11.320313453674316 12627
151 287.30803666782901 280.00013963228838 72.191513061523438 11.227760314941406 12711
152 287.27653655931039 280.00013997884076 72.200469970703125 11.185208320617676 12795
153 287.24523163550708 280.00014032324583 72.200469970703125 11.297186851501465 12878
154 287.2141198623811 280.00014066552626 72.178230285644531 11.332135200500488 12962
155 287.18319923910803 280.00014100570365 72.183128356933594 11.321562767028809 13046
156 287.1524677973311 280.00014134379944 72.171821594238281 11.289375305175781 13129
157 287.12192360043645 280.00014167983551 72.180831909179688 11.255728721618652 13213
158 287.09156474284964 280.00014201383226 72.192970275878906 11.300886154174805 13297
159 287.06138934935143 280.00014234581084 72.197242736816406 11.264165878295898 13380
160 287.03139557441364 280.00014267579121 72.172447204589844 11.166927337646484 13464
161 287.00158160155297 280.00014300379348 72.184684753417969 11.264166831970215 13547
162 286.97194564270285 280.00014332983721 72.174324035644531 11.192655563354492 13631
163 286.94248593760307 280.00014365394219 72.183334350585938 11.224947929382324 13715
164 286.91320075320579 280.00014397612694 72.182708740234375 11.278437614440918 13798
165 286.88408838309783 280.00014429641067 72.148902893066406 11.174635887145996 13882
166 286.85514714693898 280.00014461481146 72.156768798828125 11.168853759765625 13965
167 286.82637538991486 280.00014493134756 72.154533386230469 11.169166564941406 14049
168 286.79777148220546 280.00014524603705 72.194480895996094 11.326823234558105 14132
169 286.76933381846635 280.00014555889783 72.188591003417969 11.289061546325684 14216
170 286.74106081732492 280.000145869947 72.194534301757812 11.306094169616699 14300
171 286.71295092088963 280.00014617920169 72.194114685058594 11.32635498046875 14384
172 286.68500259427208 280.00014648667883 72.188072204589844 11.201562881469727 14467
173 286.65721432512061 280.00014679239513 72.213127136230469 11.293698310852051 14551
174 286.62958462316777 280.00014709636679 72.20098876953125 11.356562614440918 14635
175 286.60211201978774 280.00014739861018 72.195991516113281 11.196146011352539 14718
176 286.57479506756619 280.00014769914128 72.189842224121094 11.153593063354492 14802
177 286.54763233988069 280.0001479979756 72.171768188476562 11.159479141235352 14885
178 286.52062243049119 280.00014829512861 72.204429626464844 11.188020706176758 14969
179 286.49376395314232 280.00014859061554 72.20172119140625 11.323124885559082 15052
180 286.46705554117369 280.00014888445162 72.201301574707031 11.323020935058594 15136
181 286.44049584714145 280.00014917665163 72.193649291992188 11.219478607177734 15220
182 286.41408354244834 280.00014946723002 72.191612243652344 11.337552070617676 15303
183 286.38781731698361 280.00014975620127 72.186981201171875 11.29572868347168 15387
184 286.36169587877055 280.00015004357977 72.176925659179688 11.364375114440918 15471
185 286.33571795362371 280.00015032937927 72.184112548828125 11.322084426879883 15555
186 286.30988228481425 280.00015061361376 72.185211181640625 11.327031135559082 15638
187 286.28418763274226 280.00015089629665 72.192344665527344 11.30916690826416 15722
188 286.25863277461917 280.00015117744192 72.181564331054688 11.306822776794434 15806
189 286.23321650415471 280.0001514570622 72.170936584472656 11.322759628295898 15889
190 286.20793763125408 280.00015173517113 72.176872253417969 11.32770824432373 15973
191 286.18279498172041 280.00015201178138 72.166976928710938 11.32072925567627 16057
192 286.15778739696509 280.00015228690552 72.178024291992188 11.32380199432373 16140
193 286.13291373372465 280.00015256055633 72.173179626464844 11.190364837646484 16224
194 286.10817286378369 280.00015283274615 72.175155639648438 11.192083358764648 16307
195 286.08356367370538 280.00015310348749 72.174896240234375 11.189374923706055 16391
196 286.05908506456655 280.00015337279206 72.166091918945312 11.254219055175781 16475
197 286.03473595170044 280.00015364067201 72.184585571289062 11.291406631469727 16558
198 286.0105152644436 280.00015390713901 72.165679931640625 11.323281288146973 16642
199 285.9864219458907 280.00015417220487 72.173751831054688 11.292083740234375 16726
200 285.96245495265208 280.00015443588086 72.175003051757812 11.317188262939453 16809
201 285.93861325461904 280.00015469817839 72.172813415527344 11.322708129882812 16893
202 285.91489583473367 280.00015495910867 72.151718139648438 11.322343826293945 16977
203 285.89130168876272 280.00015521868266 72.168907165527344 11.255989074707031 17060
204 285.86782982507793 280.0001554769114 72.168022155761719 11.290364265441895 17144
205 285.84447926444051 280.00015573380563 72.163436889648438 11.331250190734863 17228
206 285.82124903979013 280.00015598937603 72.176406860351562 11.314532279968262 17311
207 285.79813819603856 280.000156243633 72.183746337890625 11.198854446411133 17395
208 285.7751457898683 280.00015649658701 72.197967529296875 11.295416831970215 17479
209 285.75227088953466 280.00015674824817 72.231719970703125 11.212863922119141 17563
210 285.72951257467253 280.00015699862672 72.179794311523438 11.353177070617676 17647
211 285.70686993610758 280.00015724773277 72.173851013183594 11.290468215942383 17730
212 285.68434207567077 280.00015749557593 72.172340393066406 11.320833206176758 17814
213 285.66192810601677 280.0001577421661 72.1878662109375 11.326927185058594 17898
214 285.63962715044727 280.00015798751292 72.182914733886719 11.32364559173584 17981
215 285.61743834273648 280.00015823162607 72.202552795410156 11.326770782470703 18065
216 285.59536082696098 280.00015847451465 72.177032470703125 11.333749771118164 18149
217 285.57339375733341 280.00015871618837 72.178955078125 11.34588623046875 18233
218 285.55153629803868 280.00015895665604 72.173698425292969 11.322863578796387 18316
219 285.52978762307458 280.00015919592681 72.167503356933594 11.325261116027832 18400
220 285.50814691609418 280.0001594340099 72.174842834472656 11.31682300567627 18484
221 285.48661337025339 280.00015967091394 72.155052185058594 11.321770668029785 18567
222 285.46518618805948 280.00015990664798 72.162399291992188 11.323177337646484 18651
223 285.44386458122443 280.00016014122025 72.161354064941406 11.327500343322754 18735
224 285.42264777051997 280.0001603746399 72.181304931640625 11.32927131652832 18818
225 285.40153498563569 280.00016060691485 72.17327880859375 11.163228988647461 18902
226 285.38052546504082 280.00016083805389 72.154060363769531 11.255311965942383 18985
227 285.35961845584779 280.00016106806504 72.139739990234375 11.306926727294922 19069
228 285.33881321367858 280.00016129695655 72.136039733886719 11.254687309265137 19153
229 285.31810900253424 280.0001615247366 72.174896240234375 11.324479103088379 19236
230 285.29750509466584 280.00016175141332 72.174110412597656 11.33359432220459 19320
231 285.27700077044977 280.00016197699432 72.161407470703125 11.313958168029785 19404
232 285.25659531826312 280.00016220148757 72.162811279296875 11.290781021118164 19487
233 285.23628803436299 280.00016242490074 72.172340393066406 11.317812919616699 19571
234 285.21607822276832 280.00016264724167 72.158279418945312 11.311614990234375 19655
235 285.19596519514221 280.00016286851775 72.163017272949219 11.331927299499512 19738
236 285.17594827067859 280.00016308873654 72.182601928710938 11.326719284057617 19822
237 285.15602677598929 280.0001633079055 72.168594360351562 11.332500457763672 19906
238 285.13620004499455 280.00016352603183 72.169586181640625 11.364739418029785 19989
239 285.11646741881452 280.00016374312293 72.177085876464844 11.298645973205566 20073
240 285.09682824566335 280.0001639591859 72.15911865234375 11.262187957763672 20157
241 285.07728188074515 280.00016417422762 72.186820983886719 11.357187271118164 20240
242 285.05782768615177 280.00016438825566 72.185417175292969 11.297657012939453 20324
243 285.03846503076232 280.00016460127637 72.163856506347656 11.217291831970215 20408
244 285.01919329014498 280.00016481329686 72.17364501953125 11.29906177520752 20491
245 285.00001184646032 280.00016502432396 72.176773071289062 11.286093711853027 20575
246 284.98092008836568 280.00016523436449 72.169113159179688 11.278332710266113 20659
247 284.96191741092287 280.00016544342481 72.167915344238281 11.290624618530273 20742
248 284.94300321550588 280.00016565151196 72.165885925292969 11.311407089233398 20826
249 284.92417690971126 280.00016585863193 72.155784606933594 11.33203125 20909
250 284.90543790726957 280.0001660647917 72.16937255859375 11.328228950500488 20993
251 284.88678562795894 280.00016626999684 72.177398681640625 11.206197738647461 21077
252 284.86821949751948 280.00016647425457 72.144218444824219 11.194999694824219 21160
253 284.84973894756928 280.00016667757092 72.170364379882812 11.171563148498535 21244
254 284.83134341552301 280.00016687995162 72.185157775878906 11.195572853088379 21327
255 284.81303234451013 280.00016708140345 72.156097412109375 11.23380184173584 21411
256 284.79480518329586 280.00016728193197 72.157608032226562 11.169896125793457 21494
257 284.77666138620305 280.00016748154331 72.153434753417969 11.19630241394043 21578
258 284.7586004130352 280.00016768024346 72.138336181640625 11.246719360351562 21661
259 284.74062172900142 280.00016787803821 72.147758483886719 11.302657127380371 21745
260 284.72272480464187 280.00016807493353 72.146194458007812 11.280625343322754 21829
261 284.70490911575541 280.00016827093526 72.155471801757812 11.29729175567627 21912
262 284.68717414332707 280.00016846604888 72.162445068359375 11.17359447479248 21996
263 284.66951937345874 280.00016866028005 72.169792175292969 11.286301612854004 22080
264 284.651944297299 280.00016885363436 72.167289733886719 11.303750038146973 22163
265 284.63444841097527 280.00016904611772 72.163177490234375 11.328072547912598 22247
266 284.61703121552716 280.00016923773546 72.160362243652344 11.324271202087402 22331
267 284.59969221684031 280.0001694284926 72.153488159179688 11.149635314941406 22414
268 284.58243092558143 280.00016961839498 72.155204772949219 11.260000228881836 22498
269 284.56524685713538 280.00016980744778 72.145050048828125 11.20036506652832 22581
270 284.54813953154161 280.00016999565622 72.124580383300781 11.16114616394043 22665
271 284.53110847343311 280.0001701830256 72.139114379882812 11.148124694824219 22748
272 284.51415321197572 280.00017036956103 72.147499084472656 11.308230400085449 22832
273 284.49727328080866 280.00017055526774 72.149063110351562 11.32421875 22915
274 284.48046821798511 280.00017074015096 72.152816772460938 11.321249961853027 22999
275 284.46373756591561 280.00017092421552 72.148384094238281 11.311249732971191 23083
276 284.4470808713105 280.0001711074662 72.162757873535156 11.331092834472656 23166
277 284.43049768512435 280.00017128990828 72.176513671875 11.324479103088379 23250
278 284.41398756250084 280.00017147154671 72.186248779296875 11.318124771118164 23334
279 284.39755006271906 280.00017165238597 72.187965393066406 11.314114570617676 23417
280 284.38118474913972 280.00017183243102 72.174949645996094 11.325884819030762 23501
281 284.36489118915313 280.00017201168663 72.176826477050781 11.287447929382324 23585
282 284.34866895412745 280.00017219015785 72.159271240234375 11.310000419616699 23668
283 284.33251761935816 280.00017236784862 72.170829772949219 11.292605400085449 23752
284 284.31643676401774 280.0001725447645 72.183280944824219 11.32755184173584 23836
285 284.30042597110702 280.00017272090929 72.170936584472656 11.309844017028809 23919
286 284.2844848274064 280.00017289628778 72.180519104003906 11.30411434173584 24003
287 284.26861292342807 280.00017307090457 72.186195373535156 11.314427375793457 24087
288 284.25280985336968 280.00017324476414 72.166511535644531 11.287551879882812 24170
289 284.23707521506742 280.00017341787077 72.169944763183594 11.225728988647461 24254
290 284.22140860995103 280.000173590229 72.151252746582031 11.319894790649414 24338
291 284.20580964299893 280.00017376184303 72.145988464355469 11.177291870117188 24421
292 284.19027792269401 280.00017393271747 72.155677795410156 11.202604293823242 24505
293 284.17481306098028 280.00017410285579 72.170524597167969 11.211250305175781 24588
294 284.15941467322011 280.00017427226339 72.168594360351562 11.298592567443848 24672
295 284.14408237815223 280.00017444094368 72.174530029296875 11.253125190734863 24756
296 284.12881579784988 280.00017460890098 72.152084350585938 11.208072662353516 24839
297 284.11361455768048 280.00017477613943 72.161872863769531 11.179582595825195 24923
298 284.09847828626494 280.00017494266291 72.177139282226562 11.188905715942383 25006
299 284.08340661543821 280.00017510847596 72.173698425292969 11.213125228881836 25090
300 284.06839918021041 280.00017527358222 72.17327880859375 11.198019981384277 25173
301 284.05345561872804 280.00017543798566 72.176300048828125 11.189114570617676 25257
302 284.03857557223648 280.00017560169044 72.192497253417969 11.318073272705078 25341
303 284.02375868504208 280.00017576470037 72.155258178710938 11.145936965942383 25424
304 284.00900460447593 280.00017592701948 72.163124084472656 11.276510238647461 25508
305 283.99431298085773 280.00017608865136 72.2308349609375 11.226822853088379 25592
306 283.97968346745932 280.00017624959969 72.175888061523438 11.43963623046875 25675
307 283.96511572047035 280.00017640986863 72.203231811523438 11.342395782470703 25759
308 283.95060939896308 280.00017656946187 72.163543701171875 11.307916641235352 25843
309 283.93616416485855 280.00017672838277 72.180778503417969 11.195884704589844 25927
310 283.92177968289275 280.00017688663576 72.159530639648438 11.227604866027832 26010
311 283.90745562058345 280.00017704422368 72.161201477050781 11.177083969116211 26094
312 283.89319164819767 280.00017720115062 72.150413513183594 11.182552337646484 26177
313 283.87898743871904 280.00017735742011 72.168960571289062 11.158073425292969 26261
314 283.86484266781673 280.00017751303545 72.157135009765625 11.163853645324707 26344
315 283.85075701381362 280.00017766800073 72.165519714355469 11.162186622619629 26428
316 283.83673015765561 280.00017782231907 72.156715393066406 11.165416717529297 26511
317 283.82276178288123 280.00017797599395 72.166770935058594 11.318332672119141 26595
318 283.80885157559152 280.00017812902911 72.169166564941406 11.332395553588867 26678
319 283.79499922442096 280.00017828142734 72.1448974609375 11.327656745910645 26762
320 283.78120442050778 280.00017843319267 72.150314331054688 11.327031135559082 26846
321 283.76746685746519 280.00017858432841 72.156929016113281 11.311302185058594 26929
322 283.75378623135401 280.0001787348375 72.136146545410156 11.329322814941406 27013
323 283.74016224065355 280.00017888472354 72.108642578125 11.334896087646484 27097
324 283.7265945862348 280.00017903398998 72.113594055175781 11.247967720031738 27180
325 283.71308297133305 280.00017918263973 72.126976013183594 11.172760963439941 27264
326 283.69962710152157 280.00017933067625 72.147293090820312 11.188697814941406 27347
327 283.68622668468464 280.00017947810267 72.138175964355469 11.236302375793457 27431
328 283.67288143099148 280.00017962492217 72.12750244140625 11.256405830383301 27514
329 283.65959105287163 280.00017977113799 72.124580383300781 11.194531440734863 27598
330 283.64635526498819 280.00017991675315 72.124114990234375 11.211823463439941 27682
331 283.63317378421402 280.00018006177112 72.133804321289062 11.206302642822266 27765
332 283.62004632960668 280.00018020619444 72.1175537109375 11.346145629882812 27849
333 283.60697262238426 280.00018035002671 72.124740600585938 11.325729370117188 27932
334 283.59395238590128 280.00018049327031 72.121772766113281 11.319063186645508 28016
335 283.58098534562532 280.00018063592904 72.120574951171875 11.189844131469727 28099
336 283.56807122911351 280.0001807780053 72.119583129882812 11.316041946411133 28183
337 283.55520976598996 280.00018091950221 72.164688110351562 11.30333423614502 28267
338 283.54240068792257 280.00018106042307 72.157135009765625 11.306822776794434 28350
339 283.52964372860129 280.00018120077067 72.149009704589844 11.340624809265137 28434
340 283.51693862371542 280.00018134054744 72.132606506347656 11.31307315826416 28518
341 283.50428511093247 280.00018147975658 72.149322509765625 11.317812919616699 28601
342 283.49168292987645 280.00018161840126 72.180778503417969 11.295208930969238 28685
343 283.47913182210652 280.0001817564837 72.135887145996094 11.313332557678223 28769
344 283.46663153109677 280.00018189400743 72.156143188476562 11.297187805175781 28852
345 283.45418180221458 280.00018203097466 72.142814636230469 11.299374580383301 28936
346 283.44178238270143 280.00018216738852 72.140678405761719 11.199687957763672 29019
347 283.42943302165202 280.00018230325162 72.138023376464844 11.189270973205566 29103
348 283.41713346999524 280.00018243856664 72.136611938476562 11.25291633605957 29186
349 283.40488348047364 280.00018257333659 72.143280029296875 11.248021125793457 29270
350 283.39268280762519 280.00018270756402 72.135673522949219 11.253072738647461 29354
351 283.38053120776368 280.00018284125139 72.139793395996094 11.324426651000977 29437
352 283.36842843896017 280.00018297440153 72.146461486816406 11.324895858764648 29521
353 283.3563742610246 280.00018310701716 72.150054931640625 11.20270824432373 29604
354 283.34436843548724 280.00018323910086 72.145523071289062 11.221040725708008 29688
355 283.33241072558098 280.00018337065501 72.137710571289062 11.296302795410156 29772
356 283.32050089622322 280.00018350168244 72.150054931640625 11.321666717529297 29855
357 283.30863871399868 280.00018363218589 72.137657165527344 11.276041030883789 29939
358 283.29682394714172 280.00018376216769 72.156356811523438 11.211613655090332 30022
359 283.28505636551984 280.00018389163012 72.134742736816406 11.19083309173584 30106
360 283.27333574061589 280.000184020576 72.130989074707031 11.19083309173584 30189
361 283.26166184551249 280.00018414900825 72.13848876953125 11.23708438873291 30273
362 283.25003445487442 280.00018427692828 72.127029418945312 11.325884819030762 30357
363 283.23845334493365 280.00018440433928 72.119842529296875 11.199426651000977 30440
364 283.22691829347224 280.00018453124369 72.128227233886719 11.282082557678223 30524
365 283.21542907980739 280.00018465764384 72.141769409179688 11.325311660766602 30607
366 283.20398548477522 280.0001847835419 72.128387451171875 11.320625305175781 30691
367 283.19258729071566 280.00018490894092 72.124168395996094 11.320781707763672 30775
368 283.18123428145714 280.0001850338424 72.126144409179688 11.209061622619629 30858
369 283.1699262423017 280.00018515824928 72.147865295410156 11.337968826293945 30942
370 283.15866296001013 280.00018528216373 72.156768798828125 11.328281402587891 31025
371 283.14744422278744 280.0001854055883 72.186668395996094 11.321093559265137 31109
372 283.1362698202679 280.00018552852464 72.188957214355469 11.340832710266113 31193
373 283.12513954350158 280.00018565097594 72.168853759765625 11.15349006652832 31276
374 283.11405318493979 280.00018577294384 72.156509399414062 11.233124732971191 31360
375 283.10301053842107 280.00018589443113 72.135574340820312 11.246770858764648 31444
376 283.09201139915791 280.00018601543962 72.130569458007812 11.236770629882812 31527
