iteration internal-T external-T loop-time(ms) calcT-time(ms) wall-time(ms)
0 300 280 52.911407470703125 7.93963623046875 61
1 299.44827586206884 280.00000610631349 52.873176574707031 7.9931249618530273 122
2 298.9803563639739 280.00001128510291 52.845207214355469 7.9383859634399414 183
3 298.57244389182785 280.00001579975304 52.820991516113281 8.0054159164428711 244
4 298.20934923768669 280.00001981837318 52.803646087646484 7.9333329200744629 305
5 297.88090558464222 280.00002345348685 52.781875610351562 8.0053653717041016 366
6 297.5800456532811 280.00002678331214 52.745677947998047 7.9398961067199707 426
7 297.30169208280074 280.00002986404405 52.712188720703125 8.0694265365600586 487
8 297.04208897474081 280.00003273725167 52.728748321533203 7.982759952545166 548
9 296.7983849303032 280.00003543449321 52.699741363525391 8.0001039505004883 609
10 296.56836497477997 280.00003798028354 52.672706604003906 7.8735408782958984 670
11 296.35027335207656 280.00004039405474 52.659530639648438 7.9063019752502441 731
12 296.14269333933981 280.00004269148656 52.662811279296875 7.8841152191162109 791
13 295.94446376229348 280.00004488543078 52.656929016113281 8.237187385559082 853
14 295.75461970625838 280.00004698656653 52.643802642822266 7.919374942779541 913
15 295.57234954140552 280.00004900387671 52.617706298828125 8.7152595520019531 975
16 295.39696318331397 280.00005094499915 52.649166107177734 7.9340109825134277 1036
17 295.22786824545227 280.0000528164901 52.617031097412109 7.9764060974121094 1097
18 295.06455183812739 280.00005462402584 52.61328125 7.9097390174865723 1157
19 294.90656647685967 280.0000563725593 52.619739532470703 7.9330730438232422 1218
20 294.75351902912388 280.00005806644162 52.617656707763672 7.8775520324707031 1279
21 294.6050619404989 280.00005970951906 52.604530334472656 8.2401571273803711 1340
22 294.46088619396249 280.000061305212 52.647708892822266 7.9719791412353516 1401
23 294.3207156033842 280.00006285657707 52.613594055175781 8.0004167556762695 1462
24 294.1843021458842 280.00006436635937 52.606719970703125 7.9719271659851074 1523
25 294.05142211166878 280.00006583703475 52.603542327880859 7.9708847999572754 1583
26 293.92187290341781 280.00006727084576 52.591457366943359 7.8963541984558105 1644
27 293.79547035647835 280.00006866983028 52.586456298828125 8.0001039505004883 1705
