iteration internal-T external-T loop-time(ms) calcT-time(ms) wall-time(ms)
0 300 280 20.050989151000977 2.9498960971832275 23
1 299.19999999999999 280.00000883531476 20.018125534057617 2.9547920227050781 46
2 298.52813741741738 280.0000162554615 20.012186050415039 2.9352080821990967 69
3 297.94710600452674 280.00002267245571 19.978801727294922 2.9786980152130127 93
4 297.43349718286197 280.00002834482524 19.975833892822266 2.9340109825134277 116
5 296.97180041472416 280.00003344387056 19.964166641235352 2.9433860778808594 139
6 296.55130638030687 280.00003808786704 19.982917785644531 2.9332809448242188 162
7 296.16435677203572 280.00004236139398 19.958438873291016 2.9067189693450928 185
8 295.80530500684142 280.00004632681322 19.929843902587891 2.905364990234375 208
9 295.46987441645172 280.00005003135669 19.919427871704102 2.9405210018157959 231
10 295.15474864618375 280.00005351165095 19.94921875 2.9357819557189941 254
11 294.85730236363128 280.00005679669039 19.909063339233398 2.9278650283813477 277
12 294.57541936238107 280.00005990984664 19.979063034057617 2.9251561164855957 301
13 294.30736659798424 280.0000628702598 19.918750762939453 2.9509899616241455 324
14 294.05170493986634 280.00006569382384 19.908021926879883 2.934999942779541 347
15 293.80722459684324 280.00006839389982 19.91093635559082 2.9612500667572021 370
16 293.57289749130234 280.00007098184204 19.90411376953125 2.934791088104248 393
17 293.34784151461503 280.0000734673925 19.902448654174805 2.9425520896911621 416
18 293.1312932699164 280.00007585898231 19.912448883056641 2.933021068572998 439
19 292.92258698416197 280.00007816396453 19.930103302001953 2.9183850288391113 462
20 292.72113797695755 280.00008038879622 19.906770706176758 2.9020841121673584 485
21 292.52642954511953 280.00008253918406 19.904270172119141 2.9535930156707764 508
22 292.33800244261971 280.00008462020008 19.937187194824219 2.9660940170288086 532
23 292.15544635734591 280.00008663637567 19.89921760559082 2.9568231105804443 555
24 291.97839294191681 280.00008859177899 19.896198272705078 2.9232289791107178 578
25 291.80651006684599 280.00009049007815 19.947187423706055 2.9403650760650635 601
26 291.63949704460504 280.00009233459394 19.895053863525391 2.9084370136260986 624
27 291.47708063188128 280.00009412834402 19.915468215942383 2.9449999332427979 647
28 291.31901166082787 280.00009587408044 19.902135848999023 2.9337499141693115 670
